stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
       193,558       ,TLSBWD-  76              ,3RD AVE & SENECA ST                     ,                                        , 0, 1, 0,   47.607052, -122.335213
       194,565       ,TLSBWD-  76              ,UNIVERSITY STREET                       ,                                        , 0, 1, 0,   47.608246, -122.336166
       195,99565     ,TLSBWD-  76              ,UNIVERSITY STREET                       ,                                        , 0, 1, 1,   47.608246, -122.336166
       196,566       ,TLSBWD-  76              ,UNIVERSITY STREET                       ,                                        , 0, 1, 0,   47.607723, -122.335686
       197,570       ,TLSBWD-  76              ,3RD AVE & UNION ST                      ,                                        , 0, 1, 0,   47.608688, -122.336700
       198,578       ,TLSBWD-  76              ,3RD AVE & PIKE ST                       ,                                        , 0, 1, 0,   47.610291, -122.338173
       199,590       ,TLSBWD-  76              ,3RD AVE & PINE ST                       ,                                        , 0, 1, 0,   47.611137, -122.338966
       200,600       ,TLSBWD-  76              ,3RD AVE & VIRGINIA ST                   ,                                        , 0, 1, 0,   47.612663, -122.341194
       201,605       ,TLSBWD-  76              ,3RD AVE & BELL ST                       ,                                        , 0, 1, 0,   47.615036, -122.345200
       202,619       ,TLSBWD-  76              ,4TH AVE S & S JACKSON ST                ,                                        , 0, 1, 0,   47.599560, -122.328979
       203,620       ,TLSBWD-  76              ,4TH AVE S & S JACKSON ST                ,                                        , 0, 1, 0,   47.598812, -122.328903
       204,621       ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 0,   47.598450, -122.327820
       205,99621     ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 1,   47.598450, -122.327820
       206,622       ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 0,   47.597939, -122.327820
       207,623       ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 0,   47.597660, -122.328217
       208,99623     ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 1,   47.597660, -122.328217
       209,624       ,TLSBWD-  76              ,INT'L DISTRICT                          ,                                        , 0, 1, 0,   47.598381, -122.328186
       210,625       ,TLSBWD-  76              ,S WASHINGTON ST & 4TH AVE S             ,                                        , 0, 1, 0,   47.600803, -122.329048
       211,628       ,TLSBWD-  76              ,4TH AVE S & S WASHINGTON ST             ,                                        , 0, 1, 0,   47.601223, -122.328888
       212,640       ,TLSBWD-  76              ,4TH AVE & JAMES ST                      ,                                        , 0, 1, 0,   47.603127, -122.330086
       213,648       ,TLSBWD-  76              ,4TH AVE & CHERRY ST                     ,                                        , 0, 1, 0,   47.604321, -122.331169
       214,660       ,TLSBWD-  76              ,4TH AVE & MADISON ST                    ,                                        , 0, 1, 0,   47.606075, -122.332779
       215,670       ,TLSBWD-  76              ,4TH AVE & SENECA ST                     ,                                        , 0, 1, 0,   47.607498, -122.334076
       216,675       ,TLSBWD-  76              ,SENECA ST & 5TH AVE                     ,                                        , 0, 1, 0,   47.608070, -122.333092
       217,682       ,TLSBWD-  76              ,4TH AVE & UNIVERSITY ST                 ,                                        , 0, 1, 0,   47.608822, -122.335297
       218,700       ,TLSBWD-  76              ,4TH AVE & PIKE ST                       ,                                        , 0, 1, 0,   47.610809, -122.337112
       219,720       ,TLSBWD-  76              ,4TH AVE & STEWART ST                    ,                                        , 0, 1, 0,   47.612621, -122.339134
       220,730       ,TLSBWD-  76              ,4TH AVE & LENORA ST                     ,                                        , 0, 1, 0,   47.614029, -122.341522
       221,740       ,TLSBWD-  76              ,4TH AVE & BELL ST                       ,                                        , 0, 1, 0,   47.615337, -122.343719
       222,760       ,TLSBWD-  76              ,5TH AVE & PINE ST                       ,                                        , 0, 1, 0,   47.611668, -122.336601
       223,790       ,TLSBWD-  76              ,5TH AVE & SENECA ST                     ,                                        , 0, 1, 0,   47.608177, -122.333405
       224,800       ,TLSBWD-  76              ,5TH AVE & SPRING ST                     ,                                        , 0, 0, 0,   47.606964, -122.332298
       225,810       ,TLSBWD-  76              ,5TH AVE & MARION ST                     ,                                        , 0, 1, 0,   47.605831, -122.331261
       226,820       ,TLSBWD-  76              ,5TH AVE & JEFFERSON ST                  ,                                        , 0, 1, 0,   47.603092, -122.328751
       227,840       ,TLSBWD-  76              ,5TH AVE S & S JACKSON ST                ,                                        , 0, 1, 0,   47.599880, -122.327560
       228,843       ,TLSBWD-  76              ,5TH AVE S & S JACKSON ST                ,                                        , 0, 1, 0,   47.598984, -122.327766
       229,860       ,TLSBWD-  76              ,5TH AVE & JAMES ST                      ,                                        , 0, 0, 0,   47.603592, -122.328972
       230,910       ,TLSBWD-  76              ,STEWART ST & YALE AVE                   ,                                        , 0, 1, 0,   47.618114, -122.331345
       231,940       ,TLSBWD-  76              ,STEWART ST & 9TH AVE                    ,                                        , 0, 1, 0,   47.615704, -122.334457
       232,950       ,TLSBWD-  76              ,STEWART ST & 7TH AVE                    ,                                        , 0, 1, 0,   47.614361, -122.336205
       233,970       ,TLSBWD-  76              ,STEWART ST & 4TH AVE                    ,                                        , 0, 1, 0,   47.612129, -122.339073
       234,992       ,TLSBWD-  76              ,HOWELL ST & 9TH AVE                     ,                                        , 0, 1, 0,   47.614635, -122.333260
       235,1020      ,TLSBWD-  76              ,HOWELL ST & YALE AVE                    ,                                        , 0, 1, 0,   47.617626, -122.329407
       236,1030      ,TLSBWD-  76              ,OLIVE WAY & 4TH AVE                     ,                                        , 0, 1, 0,   47.612099, -122.338570
       237,1040      ,TLSBWD-  76              ,OLIVE WAY & 6TH AVE                     ,                                        , 0, 1, 0,   47.613026, -122.336334
       238,1050      ,TLSBWD-  76              ,OLIVE WAY & 8TH AVE                     ,                                        , 0, 1, 0,   47.613937, -122.334160
       239,1070      ,TLSBWD-  76              ,OLIVE WAY & TERRY AVE                   ,                                        , 0, 1, 0,   47.614914, -122.331848
       240,1082      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.614113, -122.331726
       241,1083      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.614220, -122.331795
       242,1084      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.614277, -122.331863
       243,1085      ,TLSBWD-  76              ,PINE ST & 9TH AVE                       ,                                        , 0, 1, 0,   47.613377, -122.332603
       244,1086      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.614281, -122.331902
       245,1108      ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 0,   47.611393, -122.337509
       246,91108     ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 1,   47.611393, -122.337509
       247,1109      ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 0,   47.611725, -122.336716
       248,1110      ,TLSBWD-  76              ,PINE ST & 5TH AVE                       ,                                        , 0, 1, 0,   47.611767, -122.336456
       249,1111      ,TLSBWD-  76              ,PINE ST & 3RD AVE                       ,                                        , 0, 1, 0,   47.610844, -122.338554
       250,1120      ,TLSBWD-  76              ,PINE ST & 4TH AVE                       ,                                        , 0, 1, 0,   47.611103, -122.338028
       251,1121      ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 0,   47.611801, -122.335823
       252,91121     ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 1,   47.611801, -122.335823
       253,1122      ,TLSBWD-  76              ,WESTLAKE STATION                        ,                                        , 0, 1, 0,   47.611286, -122.337067
       254,1130      ,TLSBWD-  76              ,PINE ST & 2ND AVE                       ,                                        , 0, 1, 0,   47.610165, -122.340279
       255,1180      ,TLSBWD-  76              ,PIKE ST & 4TH AVE                       ,                                        , 0, 1, 0,   47.610134, -122.336685
       256,1190      ,TLSBWD-  76              ,PIKE ST & 6TH AVE                       ,                                        , 0, 1, 0,   47.611034, -122.334526
       257,1192      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.613941, -122.331520
       258,1193      ,TLSBWD-  76              ,CONVENTION PLACE                        ,                                        , 0, 1, 0,   47.613785, -122.331879
       259,1209      ,TLSBWD-  76              ,CONVENTION PL & UNION ST                ,                                        , 0, 1, 0,   47.611034, -122.331863
       260,1215      ,TLSBWD-  76              ,UNION ST & 6TH AVE                      ,                                        , 0, 1, 0,   47.610077, -122.333923
       261,1230      ,TLSBWD-  76              ,UNION ST & 4TH AVE                      ,                                        , 0, 1, 0,   47.609131, -122.336182
       262,1250      ,TLSBWD-  76              ,SENECA ST & 4TH AVE                     ,                                        , 0, 1, 0,   47.607422, -122.334610
       263,1260      ,TLSBWD-  76              ,SENECA ST & 6TH AVE                     ,                                        , 0, 1, 0,   47.608742, -122.331482
       264,1270      ,TLSBWD-  76              ,SPRING ST & 4TH AVE                     ,                                        , 0, 1, 0,   47.606876, -122.333206
       265,1280      ,TLSBWD-  76              ,SPRING ST & 6TH AVE                     ,                                        , 0, 1, 0,   47.607815, -122.330948
       266,1300      ,TLSBWD-  76              ,MADISON ST & 8TH AVE                    ,                                        , 0, 1, 0,   47.608028, -122.328079
       267,1310      ,TLSBWD-  76              ,YESLER WAY & POST AVE                   ,                                        , 0, 1, 0,   47.601658, -122.334908
       268,1315      ,TLSBWD-  76              ,YESLER WAY & 1ST AVE S                  ,                                        , 0, 1, 0,   47.601658, -122.333656
       269,1340      ,TLSBWD-  76              ,YESLER WAY & PREFONTAINE PL S           ,                                        , 0, 1, 0,   47.601646, -122.329857
       270,1350      ,TLSBWD-  76              ,YESLER WAY & 6TH AVE S                  ,                                        , 0, 1, 0,   47.601639, -122.325966
       271,1360      ,TLSBWD-  76              ,YESLER WAY & 5TH AVE                    ,                                        , 0, 1, 0,   47.601788, -122.327400
       272,1370      ,TLSBWD-  76              ,YESLER WAY & 3RD AVE                    ,                                        , 0, 1, 0,   47.601780, -122.329803
       273,1400      ,TLSBWD-  76              ,MADISON ST & 5TH AVE                    ,                                        , 0, 1, 0,   47.606636, -122.331779
